country,profile_id,profile_label_fr,profile_label_en,dimension_region,dimension_family_status,dimension_health_insurance,parameter_version,effective_from,minimum_wage_hourly_eur,monthly_reference_hours,monthly_minimum_wage_eur,smic_multiple,gross_monthly_eur,net_before_income_tax_monthly_eur,employer_cost_monthly_eur,employee_contributions_monthly_eur,employer_contributions_monthly_eur,employee_pension_monthly_eur,employee_unemployment_monthly_eur,employee_health_monthly_eur,employee_care_monthly_eur,employer_pension_monthly_eur,employer_unemployment_monthly_eur,employer_health_monthly_eur,employer_care_monthly_eur,health_care_base_monthly_eur,pension_unemployment_base_monthly_eur,social_wedge_monthly_eur,employee_contribution_rate,employer_contribution_rate,social_wedge_rate,cost_to_net_ratio
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.18,7661.679999998527,6201.448169998683,9087.036829998371,1460.2318299998437,1425.3568299998437,712.536239999863,99.60183999998084,508.59374999999994,139.5,712.536239999863,99.60183999998084,508.59374999999994,104.62499999999999,5812.5,7661.679999998527,2885.5886599996884,0.19058898701069799,0.186037113270212,0.317550012615081,1.4653088409187336
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.19,7685.773333331856,6222.987609998679,9113.684056665032,1462.7857233331767,1427.9107233331767,714.7769199998626,99.91505333331412,508.59374999999994,139.5,714.7769199998626,99.91505333331412,508.59374999999994,104.62499999999999,5812.5,7685.773333331856,2890.696446666353,0.19032381777241994,0.1857862132286126,0.3171819901472583,1.4645190747321715
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.2,7709.866666665184,6244.527049998675,9140.331283331694,1465.3396166665095,1430.4646166665095,717.0175999998621,100.22826666664739,508.59374999999994,139.5,717.0175999998621,100.22826666664739,508.59374999999994,104.62499999999999,5812.5,7709.866666665184,2895.8042333330195,0.19006030584188113,0.18553688131227317,0.3168161135049675,1.463734756875404
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.21,7733.959999998513,6266.0664899986705,9166.978509998355,1467.8935099998423,1433.0185099998423,719.2582799998617,100.54147999998067,508.59374999999994,139.5,719.2582799998617,100.54147999998067,508.59374999999994,104.62499999999999,5812.5,7733.959999998513,2900.912019999684,0.18979843573022417,0.18528910286581748,0.3164523639752925,1.4629558311629565
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.22,7758.053333331843,6287.605929998667,9193.625736665017,1470.4474033331753,1435.5724033331753,721.4989599998613,100.85469333331395,508.59374999999994,139.5,721.4989599998613,100.85469333331395,508.59374999999994,104.62499999999999,5812.5,7758.053333331843,2906.0198066663497,0.18953819214099987,0.18504286341592366,0.31609072306227104,1.4621822421792527
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.23,7782.14666666517,6309.145369998662,9220.272963331678,1473.001296666508,1438.126296666508,723.7396399998609,101.16790666664721,508.59374999999994,139.5,723.7396399998609,101.16790666664721,508.59374999999994,104.62499999999999,5812.5,7782.14666666517,2911.1275933330153,0.18927955996718873,0.18479814866850594,0.3157311724837592,1.461413935265472
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.24,7806.2399999985,6330.684809998659,9246.920189998342,1475.5551899998409,1440.6801899998409,725.9803199998605,101.48111999998049,508.59374999999994,139.5,725.9803199998605,101.48111999998049,508.59374999999994,104.62499999999999,5812.5,7806.2399999985,2916.2353799996827,0.18902252428827762,0.18455494450594878,0.31537369416835054,1.4606508565066756
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.25,7830.333333331828,6352.224249998654,9273.567416665002,1478.1090833331737,1443.2340833331737,728.2209999998599,101.79433333331376,508.59374999999994,139.5,728.2209999998599,101.79433333331376,508.59374999999994,104.62499999999999,5812.5,7830.333333331828,2921.343166666348,0.18876707036739065,0.18431323698439203,0.3150182702523484,1.459892952719194
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.26,7854.426666665156,6373.763689998649,9300.214643331663,1480.6629766665064,1445.7879766665064,730.4616799998595,102.10754666664702,508.59374999999994,139.5,730.4616799998595,102.10754666664702,508.59374999999994,104.62499999999999,5812.5,7854.426666665156,2926.450953333014,0.18851318364847228,0.1840730123310657,0.31466488307679064,1.4591401714382721
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.27,7878.519999998485,6395.303129998646,9326.861869998325,1483.2168699998394,1448.3418699998394,732.7023599998591,102.4207599999803,508.59374999999994,139.5,732.7023599998591,102.4207599999803,508.59374999999994,104.62499999999999,5812.5,7878.519999998485,2931.5587399996793,0.18826084975352284,0.18383425694167407,0.31431351518452433,1.4583924609059618
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.28,7902.613333331813,6416.842569998641,9353.509096664984,1485.770763333172,1450.895763333172,734.9430399998586,102.73397333331357,508.59374999999994,139.5,734.9430399998586,102.73397333331357,508.59374999999994,104.62499999999999,5812.5,7902.613333331813,2936.666526666343,0.18801005447988403,0.18359695737782747,0.31396414931733146,1.457649770059259
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.29,7926.706666665143,6438.382009998638,9380.156323331648,1488.324656666505,1453.449656666505,737.1837199998582,103.04718666664685,508.59374999999994,139.5,737.1837199998582,103.04718666664685,508.59374999999994,104.62499999999999,5812.5,7926.706666665143,2941.7743133330105,0.18776078379757433,0.18336110036452102,0.31361676841310354,1.4569120485184806
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.3,7950.799999998471,6459.921449998634,9406.803549998309,1490.878549999838,1456.003549999838,739.4243999998579,103.36039999998012,508.59374999999994,139.5,739.4243999998579,103.36039999998012,508.59374999999994,104.62499999999999,5812.5,7950.799999998471,2946.882099999675,0.18751302384667262,0.18312667278765885,0.31327135560306296,1.4561792465758694
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.31,7974.8933333318,6481.460889998629,9433.450776664971,1493.4324433331708,1458.5574433331708,741.6650799998574,103.6736133333134,508.59374999999994,139.5,741.6650799998574,103.6736133333134,508.59374999999994,104.62499999999999,5812.5,7974.8933333318,2951.9898866663425,0.18726676093474912,0.1828936616916236,0.31292789420903366,1.4554513151844333
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.32,7998.986666665129,6503.000329998626,9460.098003331632,1495.9863366665036,1461.1113366665036,743.905759999857,103.98682666664666,508.59374999999994,139.5,743.905759999857,103.98682666664666,508.59374999999994,104.62499999999999,5812.5,7998.986666665129,2957.0976733330062,0.18702198153434324,0.1826620542768898,0.31258636774075527,1.4547282059469973
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.33,8023.079999998457,6524.539769998621,9486.745229998294,1498.5402299998364,1463.6652299998364,746.1464399998565,104.30003999997994,508.59374999999994,139.5,746.1464399998565,104.30003999997994,508.59374999999994,104.62499999999999,5812.5,8023.079999998457,2962.2054599996736,0.18677867228048636,0.18243183789767992,0.31224675989324596,1.4540098711054834
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.34,8047.173333331786,6546.079209998617,9513.392456664955,1501.0941233331691,1466.2191233331691,748.387119999856,104.61325333331321,508.59374999999994,139.5,748.387119999856,104.61325333331321,508.59374999999994,104.62499999999999,5812.5,8047.173333331786,2967.3132466663374,0.18653681996826932,0.1822030000596629,0.311909054544205,1.4532962635303894
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.35,8071.266666665115,6567.618649998612,9540.039683331617,1503.6480166665021,1468.7730166665021,750.6277999998557,104.92646666664649,508.59374999999994,139.5,750.6277999998557,104.92646666664649,508.59374999999994,104.62499999999999,5812.5,8071.266666665115,2972.4210333330047,0.18629641155045362,0.18197552841769377,0.31157323575146406,1.4525873367104882
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.36,8095.3599999984435,6589.158089998608,9566.686909998278,1506.201909999835,1471.326909999835,752.8684799998553,105.23967999997976,508.59374999999994,139.5,752.8684799998553,105.23967999997976,508.59374999999994,104.62499999999999,5812.5,8095.3599999984435,2977.5288199996694,0.18605743413512488,0.1817494107735935,0.3112392877504763,1.4518830447427158
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.37,8119.453333331772,6610.697529998604,9593.33413666494,1508.7558033331677,1473.8808033331677,755.1091599998548,105.55289333331304,508.59374999999994,139.5,755.1091599998548,105.55289333331304,508.59374999999994,104.62499999999999,5812.5,8119.453333331772,2982.636606666336,0.1858198749833886,0.18152463507396857,0.3109071949518512,1.4511833423222686
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.38,8143.546666665101,6632.2369699986,9619.9813633316,1511.3096966665005,1476.4346966665005,757.3498399998543,105.8661066666463,508.59374999999994,139.5,757.3498399998543,105.8661066666463,508.59374999999994,104.62499999999999,5812.5,8143.546666665101,2987.7443933330005,0.18558372150710636,0.18130118940806925,0.3105769419389272,1.4504881847328852
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.39,8167.63999999843,6653.776409998596,9646.628589998263,1513.8635899998335,1478.9885899998335,759.590519999854,106.17931999997958,508.59374999999994,139.5,759.590519999854,106.17931999997958,508.59374999999994,104.62499999999999,5812.5,8167.63999999843,2992.852179999667,0.18534896126667244,0.1810790620056856,0.3102485134653874,1.449797527837323
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.4,8191.733333331758,6675.315849998592,9673.275816664926,1516.4174833331663,1481.5424833331663,761.8311999998535,106.49253333331285,508.59374999999994,139.5,761.8311999998535,106.49253333331285,508.59374999999994,104.62499999999999,5812.5,8191.733333331758,2997.9599666663335,0.1851155819688293,0.18085824123508062,0.309921894452912,1.4491113280680143
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.41,8215.826666665087,6696.855289998588,9699.923043331586,1518.971376666499,1484.096376666499,764.0718799998531,106.80574666664613,508.59374999999994,139.5,764.0718799998531,106.80574666664613,508.59374999999994,104.62499999999999,5812.5,8215.826666665087,3003.067753332998,0.18488357146452186,0.18063871560096015,0.30959706998887165,1.4484295424179057
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.42,8239.919999998416,6718.394729998584,9726.570269998248,1521.525269999832,1486.650269999832,766.3125599998526,107.1189599999794,508.59374999999994,139.5,766.3125599998526,107.1189599999794,508.59374999999994,104.62499999999999,5812.5,8239.919999998416,3008.1755399996646,0.18465291774678935,0.18042047374247783,0.3092740253240577,1.447752128431474
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.43,8264.013333331744,6739.93416999858,9753.217496664909,1524.0791633331648,1489.2041633331648,768.5532399998523,107.43217333331268,508.59374999999994,139.5,768.5532399998523,107.43217333331268,508.59374999999994,104.62499999999999,5812.5,8264.013333331744,3013.2833266663292,0.18442360894869375,0.18020350443127525,0.30895274587044885,1.4470790441959116
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.44,8288.106666665073,6761.473609998576,9779.864723331571,1526.6330566664976,1491.7580566664976,770.7939199998518,107.74538666664594,508.59374999999994,139.5,770.7939199998518,107.74538666664594,508.59374999999994,104.62499999999999,5812.5,8288.106666665073,3018.3911133329957,0.18419563334128475,0.17998779656955644,0.3086332171990169,1.4464102483324832
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.45,8312.199999998402,6783.013049998572,9806.511949998232,1529.1869499998306,1494.3119499998306,773.0345999998514,108.05859999997922,508.59374999999994,139.5,773.0345999998514,108.05859999997922,508.59374999999994,104.62499999999999,5812.5,8312.199999998402,3023.4988999996604,0.1839689793315999,0.1797733391881954,0.3083154250375645,1.4457456999880454
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.46,8336.29333333173,6804.552489998567,9833.159176664894,1531.7408433331634,1496.8658433331634,775.2752799998509,108.37181333331249,508.59374999999994,139.5,775.2752799998509,108.37181333331249,508.59374999999994,104.62499999999999,5812.5,8336.29333333173,3028.6066866663277,0.1837436354606993,0.17956012144487693,0.3079993552686023,1.4450853588267294
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.47,8360.38666666506,6826.0919299985635,9859.806403331555,1534.2947366664962,1499.4197366664962,777.5159599998505,108.68502666664577,508.59374999999994,139.5,777.5159599998505,108.68502666664577,508.59374999999994,104.62499999999999,5812.5,8360.38666666506,3033.7144733329915,0.18351959040173474,0.1793481326222692,0.30768499392725623,1.4444291850217772
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.48,8384.479999998388,6847.6313699985585,9886.453629998217,1536.8486299998292,1501.9736299998292,779.7566399998501,108.99823999997903,508.59374999999994,139.5,779.7566399998501,108.99823999997903,508.59374999999994,104.62499999999999,5812.5,8384.479999998388,3038.822259999659,0.18329683295805163,0.17913736212622822,0.307372327199213,1.4437771392475378
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.49,8408.573333331717,6869.170809998554,9913.100856664878,1539.402523333162,1504.527523333162,781.9973199998497,109.31145333331231,508.59374999999994,139.5,781.9973199998497,109.31145333331231,508.59374999999994,104.62499999999999,5812.5,8408.573333331717,3043.9300466663235,0.18307535206132367,0.17892779948403273,0.3070613414186941,1.4431291826716075
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.5,8432.666666665045,6890.71024999855,9939.74808333154,1541.9564166664948,1507.0814166664948,784.2379999998492,109.62466666664558,508.59374999999994,139.5,784.2379999998492,109.62466666664558,508.59374999999994,104.62499999999999,5812.5,8432.666666665045,3049.03783333299,0.18285513676971987,0.17871943434264975,0.3067520230664672,1.4424852769471233
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.51,8456.759999998374,6912.966249998374,9965.678749998375,1543.79375,1508.91875,785.85,109.85,508.59374999999994,139.5,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3052.7125000000005,0.18255144405189422,0.17842752425282143,0.30632258741036567,1.4415922759641302
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.52,8480.853333331703,6937.059583331703,9989.772083331703,1543.79375,1508.91875,785.85,109.85,508.59374999999994,139.5,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3052.7125000000005,0.1820328319949286,0.1779206278771032,0.30558379856268814,1.4400585670815091
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.53,8504.946666665031,6961.152916665032,10013.865416665032,1543.79375,1508.91875,785.85,109.85,508.59374999999994,139.5,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3052.7125000000005,0.18151715824990047,0.17741660343552498,0.3048485647629825,1.4385354748768402
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.54,8529.03999999836,6985.24624999836,10037.95874999836,1543.79375,1508.91875,785.85,109.85,508.59374999999994,139.5,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3052.7125000000005,0.1810043979158612,0.17691542658966192,0.3041168604125315,1.437022889493798
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.55,8553.133333331689,7009.339583331689,10062.05208333169,1543.79375,1508.91875,785.85,109.85,508.59374999999994,139.5,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3052.7125000000005,0.18049452637243624,0.17641707327532485,0.3033886601577999,1.4355207025865027
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.56,8577.226666665018,7033.432916665018,10086.145416665018,1543.79375,1508.91875,785.85,109.85,508.59374999999994,139.5,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3052.7125000000005,0.17998751927588447,0.17592151969870878,0.3026639388875061,1.4340288072936478
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.57,8601.319999998346,7057.526249998346,10110.238749998347,1543.79375,1508.91875,785.85,109.85,508.59374999999994,139.5,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3052.7125000000005,0.1794833525552237,0.17542874233260594,0.3019426717297353,1.4325470982131616
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.58,8625.413333331675,7081.619583331675,10134.332083331676,1543.79375,1508.91875,785.85,109.85,508.59374999999994,139.5,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3052.7125000000005,0.1789820024084214,0.17493871791268245,0.3012248340490947,1.431075471377382
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.59,8649.506666665004,7105.712916665004,10158.425416665004,1543.79375,1508.91875,785.85,109.85,508.59374999999994,139.5,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3052.7125000000005,0.17848344529864865,0.17445142343381706,0.30051040144390817,1.4296138242287393
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.6,8673.599999998332,7129.8062499983325,10182.518749998333,1543.79375,1508.91875,785.85,109.85,508.59374999999994,139.5,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3052.7125000000005,0.17798765795059684,0.1739668361465009,0.2997993497434513,1.4281620555959307
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.61,8697.693333331661,7153.899583331661,10206.612083331662,1543.79375,1508.91875,785.85,109.85,508.59374999999994,139.5,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3052.7125000000005,0.1774946173468556,0.1734849335532973,0.2990916550052256,1.4267200656705772
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.62,8721.78666666499,7177.99291666499,10230.70541666499,1543.79375,1508.91875,785.85,109.85,508.59374999999994,139.5,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3052.7125000000005,0.17700430072435047,0.17300569340536,0.29838729351227133,1.4252877559843482
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.63,8745.879999998318,7202.086249998319,10254.79874999832,1543.79375,1508.91875,785.85,109.85,508.59374999999994,139.5,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3052.7125000000005,0.17651668557083985,0.17252909369900915,0.2976862417705175,1.4238650293865494
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.64,8769.973333331647,7226.179583331647,10278.892083331648,1543.79375,1508.91875,785.85,109.85,508.59374999999994,139.5,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3052.7125000000005,0.17603174962146942,0.17205511267236354,0.2969884765061703,1.4224517900221545
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.65,8794.066666664976,7250.272916664976,10302.985416664977,1543.79375,1508.91875,785.85,109.85,508.59374999999994,139.5,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3052.7125000000005,0.1755494708553832,0.17158372880202827,0.2962939746631368,1.4210479433102783
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.66,8818.159999998305,7274.366249998305,10327.078749998305,1543.79375,1508.91875,785.85,109.85,508.59374999999994,139.5,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3052.7125000000005,0.17506982749239033,0.17111492079983695,0.2956027134004862,1.419653395923076
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.67,8842.253333331633,7298.459583331633,10351.172083331634,1543.79375,1508.91875,785.85,109.85,508.59374999999994,139.5,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3052.7125000000005,0.1745927979896863,0.17064866760964664,0.2949146700899453,1.418268055765061
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.68,8866.346666664962,7322.552916664962,10375.265416664963,1543.79375,1508.91875,785.85,109.85,508.59374999999994,139.5,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3052.7125000000005,0.17411836103862735,0.17018494840418566,0.29422982231342937,1.4168918319528307
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.69,8890.43999999829,7346.646249998291,10399.358749998291,1543.79375,1508.91875,785.85,109.85,508.59374999999994,139.5,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3052.7125000000005,0.1736464955615579,0.16972374258195208,0.29354814786060746,1.415524634795191
Germany,germany__public_health__childless__outside_saxony,Assurance publique · sans enfant · hors Saxe,Public health insurance · childless · outside Saxony,outside_saxony,childless,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,3.7,8914.53333333162,7370.7395833316195,10423.45208333162,1543.79375,1508.91875,785.85,109.85,508.59374999999994,139.5,785.85,109.85,508.59374999999994,104.62499999999999,5812.5,8450.0,3052.7125000000005,0.17317718070868884,0.16926502976416302,0.29286962472650135,1.4141663757736718
